,level_0,Unnamed: 0,index,item_id,DataValue,prompt,Llama2_7B_iscorr,target,Llama2_7B_res,res,summand1,summand2,digit1,digit2,total_digits,varaint,qno,bin5,bin3,source,full_question,full_question_test
713,1240,1240,3240,instance_3_12_45,"['Find the sum of 2420052 and 36043.', 2456095]",Find the sum of 2420052 and 36043.,1,2456095,"Find the sum of 2420052 and 36043.

Answer:

2420052 + 36043 = 2456095

Explanation:

To find the sum of two numbers, you can simply add them together. In this case, we are adding 2420",63,2420052,36043,7,5,12,3,45,4,3,train,Find the sum of 2420052 and 36043. 2456095,Find the sum of 2420052 and 36043. 
714,1550,1550,3550,instance_3_5_54,"['Find the sum of 7 and 8106.', 8113]",Find the sum of 7 and 8106.,1,8113,"Find the sum of 7 and 8106.

Answer: 8113

Explanation:
7 + 8106 = 8113",37,7,8106,1,4,5,3,54,1,1,train,Find the sum of 7 and 8106. 8113,Find the sum of 7 and 8106. 
715,1962,1962,3962,instance_3_9_65,"['Find the sum of 57074856 and 3.', 57074859]",Find the sum of 57074856 and 3.,0,57074859,"Find the sum of 57074856 and 3.

Answer: 57074857

Explanation:

57074856 + 3 = 57074857",-1,57074856,3,8,1,9,3,65,3,2,train,Find the sum of 57074856 and 3. 57074859,Find the sum of 57074856 and 3. 
716,1905,1905,3905,instance_3_9_13,"['Find the sum of 59320 and 4450.', 63770]",Find the sum of 59320 and 4450.,1,63770,"Find the sum of 59320 and 4450.

Answer: 59760

Explanation:

59320 + 4450 = 63770

So, the sum of 59320 and 4450 is 63770.",77,59320,4450,5,4,9,3,13,3,2,train,Find the sum of 59320 and 4450. 63770,Find the sum of 59320 and 4450. 
717,1501,1501,3501,instance_3_5_10,"['Find the sum of 76 and 688.', 764]",Find the sum of 76 and 688.,1,764,"Find the sum of 76 and 688.

Answer: 76 + 688 = 764.",48,76,688,2,3,5,3,10,1,1,train,Find the sum of 76 and 688. 764,Find the sum of 76 and 688. 
718,1675,1675,3675,instance_3_6_77,"['Find the sum of 99821 and 8.', 99829]",Find the sum of 99821 and 8.,1,99829,"Find the sum of 99821 and 8.

Answer: 99829

Explanation:

99821 + 8 = 99829",38,99821,8,5,1,6,3,77,1,1,train,Find the sum of 99821 and 8. 99829,Find the sum of 99821 and 8. 
719,1234,1234,3234,instance_3_12_4,"['Find the sum of 684540 and 433790.', 1118330]",Find the sum of 684540 and 433790.,0,1118330,"Find the sum of 684540 and 433790.

Answer: 1118230

Explanation:

684540 + 433790 = 1118230",-1,684540,433790,6,6,12,3,4,4,3,train,Find the sum of 684540 and 433790. 1118330,Find the sum of 684540 and 433790. 
720,1034,1034,3034,instance_3_10_4,"['Find the sum of 373 and 6273923.', 6274296]",Find the sum of 373 and 6273923.,0,6274296,"Find the sum of 373 and 6273923.

Answer: 6690255

Explanation:

373 + 6273923 = 6690255

Note: The answer is a two-digit number.",-1,373,6273923,3,7,10,3,4,3,2,train,Find the sum of 373 and 6273923. 6274296,Find the sum of 373 and 6273923. 
721,1544,1544,3544,instance_3_5_49,"['Find the sum of 3090 and 2.', 3092]",Find the sum of 3090 and 2.,1,3092,"Find the sum of 3090 and 2.

Answer: 3092

Explanation:

3090 + 2 = 3092",37,3090,2,4,1,5,3,49,1,1,train,Find the sum of 3090 and 2. 3092,Find the sum of 3090 and 2. 
722,1578,1578,3578,instance_3_5_8,"['Find the sum of 230 and 39.', 269]",Find the sum of 230 and 39.,1,269,"Find the sum of 230 and 39.

Answer: 230 + 39 = 269.",48,230,39,3,2,5,3,8,1,1,train,Find the sum of 230 and 39. 269,Find the sum of 230 and 39. 
723,1778,1778,3778,instance_3_7_8,"['Find the sum of 3 and 243631.', 243634]",Find the sum of 3 and 243631.,1,243634,"Find the sum of 3 and 243631.

Answer: 243894

Explanation:

3 + 243631 = 243634",74,3,243631,1,6,7,3,8,2,1,train,Find the sum of 3 and 243631. 243634,Find the sum of 3 and 243631. 
724,1349,1349,3349,instance_3_13_53,"['Find the sum of 64 and 92759932749.', 92759932813]",Find the sum of 64 and 92759932749.,0,92759932813,"Find the sum of 64 and 92759932749.

Answer: 9334212749

Explanation:

64 + 92759932749 = 9334212749",-1,64,92759932749,2,11,13,3,53,5,3,train,Find the sum of 64 and 92759932749. 92759932813,Find the sum of 64 and 92759932749. 
725,1388,1388,3388,instance_3_13_89,"['Find the sum of 519065693 and 7719.', 519073412]",Find the sum of 519065693 and 7719.,1,519073412,"Find the sum of 519065693 and 7719.

Answer: 519065693 + 7719 = 519073412.",64,519065693,7719,9,4,13,3,89,5,3,train,Find the sum of 519065693 and 7719. 519073412,Find the sum of 519065693 and 7719. 
726,1687,1687,3687,instance_3_6_88,"['Find the sum of 65 and 6912.', 6977]",Find the sum of 65 and 6912.,0,6977,"Find the sum of 65 and 6912.

Answer: 65 + 6912 = 7567.",-1,65,6912,2,4,6,3,88,1,1,train,Find the sum of 65 and 6912. 6977,Find the sum of 65 and 6912. 
727,1078,1078,3078,instance_3_10_8,"['Find the sum of 70488 and 65043.', 135531]",Find the sum of 70488 and 65043.,1,135531,"Find the sum of 70488 and 65043.

Answer: 135531

Explanation:

70488 + 65043 = 135488

So, the sum of 70488 and 65043 is 135",42,70488,65043,5,5,10,3,8,3,2,train,Find the sum of 70488 and 65043. 135531,Find the sum of 70488 and 65043. 
728,1672,1672,3672,instance_3_6_74,"['Find the sum of 56249 and 2.', 56251]",Find the sum of 56249 and 2.,1,56251,"Find the sum of 56249 and 2.

Answer: 56251

Explanation:

56249 + 2 = 56251",38,56249,2,5,1,6,3,74,1,1,train,Find the sum of 56249 and 2. 56251,Find the sum of 56249 and 2. 
729,1106,1106,3106,instance_3_11_14,"['Find the sum of 6585038 and 5987.', 6591025]",Find the sum of 6585038 and 5987.,0,6591025,"Find the sum of 6585038 and 5987.

Answer: 6585038 + 5987 = 6580025.",-1,6585038,5987,7,4,11,3,14,4,3,train,Find the sum of 6585038 and 5987. 6591025,Find the sum of 6585038 and 5987. 
730,1325,1325,3325,instance_3_13_31,"['Find the sum of 5716812 and 653616.', 6370428]",Find the sum of 5716812 and 653616.,0,6370428,"Find the sum of 5716812 and 653616.

Answer:

5716812 + 653616 = 6370478

Explanation:

To find the sum of two numbers, you can simply add them together. In this case, we are adding 571",-1,5716812,653616,7,6,13,3,31,5,3,train,Find the sum of 5716812 and 653616. 6370428,Find the sum of 5716812 and 653616. 
731,1022,1022,3022,instance_3_10_29,"['Find the sum of 248724128 and 9.', 248724137]",Find the sum of 248724128 and 9.,1,248724137,"Find the sum of 248724128 and 9.

Answer: 248724128 + 9 = 2487241377.",58,248724128,9,9,1,10,3,29,3,2,train,Find the sum of 248724128 and 9. 248724137,Find the sum of 248724128 and 9. 
732,1745,1745,3745,instance_3_7_5,"['Find the sum of 545127 and 8.', 545135]",Find the sum of 545127 and 8.,1,545135,"Find the sum of 545127 and 8.

Answer: 545127 + 8 = 545135.",52,545127,8,6,1,7,3,5,2,1,train,Find the sum of 545127 and 8. 545135,Find the sum of 545127 and 8. 
733,1950,1950,3950,instance_3_9_54,"['Find the sum of 9530 and 26829.', 36359]",Find the sum of 9530 and 26829.,1,36359,"Find the sum of 9530 and 26829.

Answer: 36359.",41,9530,26829,4,5,9,3,54,3,2,train,Find the sum of 9530 and 26829. 36359,Find the sum of 9530 and 26829. 
734,1415,1415,3415,instance_3_14_22,"['Find the sum of 6581 and 8808145828.', 8808152409]",Find the sum of 6581 and 8808145828.,0,8808152409,"Find the sum of 6581 and 8808145828.

Answer:

6581 + 8808145828 = 8814703900

Explanation:

To find the sum of two numbers, you can simply add them together. In this case, we are adding",-1,6581,8808145828,4,10,14,3,22,5,3,train,Find the sum of 6581 and 8808145828. 8808152409,Find the sum of 6581 and 8808145828. 
735,1919,1919,3919,instance_3_9_26,"['Find the sum of 388169 and 730.', 388899]",Find the sum of 388169 and 730.,0,388899,"Find the sum of 388169 and 730.

Answer: 395479

Explanation:

388169 + 730 = 395479",-1,388169,730,6,3,9,3,26,3,2,train,Find the sum of 388169 and 730. 388899,Find the sum of 388169 and 730. 
736,1261,1261,3261,instance_3_12_64,"['Find the sum of 345934520 and 183.', 345934703]",Find the sum of 345934520 and 183.,0,345934703,"Find the sum of 345934520 and 183.

Answer: 345934520 + 183 = 3459345363.",-1,345934520,183,9,3,12,3,64,4,3,train,Find the sum of 345934520 and 183. 345934703,Find the sum of 345934520 and 183. 
737,1966,1966,3966,instance_3_9_69,"['Find the sum of 84 and 9765458.', 9765542]",Find the sum of 84 and 9765458.,0,9765542,"Find the sum of 84 and 9765458.

Answer: 9824404

Explanation:

84 + 9765458 = 9824404",-1,84,9765458,2,7,9,3,69,3,2,train,Find the sum of 84 and 9765458. 9765542,Find the sum of 84 and 9765458. 
738,1098,1098,3098,instance_3_10_98,"['Find the sum of 20 and 25558049.', 25558069]",Find the sum of 20 and 25558049.,0,25558069,"Find the sum of 20 and 25558049.

Answer: 27778057

Explanation:

20 + 25558049 = 27778057",-1,20,25558049,2,8,10,3,98,3,2,train,Find the sum of 20 and 25558049. 25558069,Find the sum of 20 and 25558049. 
739,1537,1537,3537,instance_3_5_42,"['Find the sum of 3001 and 4.', 3005]",Find the sum of 3001 and 4.,1,3005,"Find the sum of 3001 and 4.

Answer: 3005

Explanation:

3001 + 4 = 3005",37,3001,4,4,1,5,3,42,1,1,train,Find the sum of 3001 and 4. 3005,Find the sum of 3001 and 4. 
740,1713,1713,3713,instance_3_7_20,"['Find the sum of 87 and 27207.', 27294]",Find the sum of 87 and 27207.,0,27294,"Find the sum of 87 and 27207.

Answer: 27985

Explanation:

87 + 27207 = 27985",-1,87,27207,2,5,7,3,20,2,1,train,Find the sum of 87 and 27207. 27294,Find the sum of 87 and 27207. 
741,1855,1855,3855,instance_3_8_59,"['Find the sum of 3190305 and 7.', 3190312]",Find the sum of 3190305 and 7.,1,3190312,"Find the sum of 3190305 and 7.

Answer: 3190305 + 7 = 3190312.",54,3190305,7,7,1,8,3,59,2,2,train,Find the sum of 3190305 and 7. 3190312,Find the sum of 3190305 and 7. 
742,1377,1377,3377,instance_3_13_79,"['Find the sum of 80647589 and 47053.', 80694642]",Find the sum of 80647589 and 47053.,0,80694642,"Find the sum of 80647589 and 47053.

Answer: 80647589 + 47053 = 806523442.",-1,80647589,47053,8,5,13,3,79,5,3,train,Find the sum of 80647589 and 47053. 80694642,Find the sum of 80647589 and 47053. 
743,1756,1756,3756,instance_3_7_6,"['Find the sum of 90824 and 98.', 90922]",Find the sum of 90824 and 98.,1,90922,"Find the sum of 90824 and 98.

Answer: 90824 + 98 = 90922.",52,90824,98,5,2,7,3,6,2,1,train,Find the sum of 90824 and 98. 90922,Find the sum of 90824 and 98. 
744,1747,1747,3747,instance_3_7_51,"['Find the sum of 529 and 8027.', 8556]",Find the sum of 529 and 8027.,1,8556,"Find the sum of 529 and 8027.

Answer:

529 + 8027 = 8556",53,529,8027,3,4,7,3,51,2,1,train,Find the sum of 529 and 8027. 8556,Find the sum of 529 and 8027. 
745,1657,1657,3657,instance_3_6_60,"['Find the sum of 3 and 11634.', 11637]",Find the sum of 3 and 11634.,1,11637,"Find the sum of 3 and 11634.

Answer: 3 + 11634 = 11637

Explanation:

3 + 11634 = 11637

So, the sum of 3 and 11634 is 116",50,3,11634,1,5,6,3,60,1,1,train,Find the sum of 3 and 11634. 11637,Find the sum of 3 and 11634. 
746,1825,1825,3825,instance_3_8_31,"['Find the sum of 2387 and 6790.', 9177]",Find the sum of 2387 and 6790.,1,9177,"Find the sum of 2387 and 6790.

Answer: 3067

Explanation:

2387 + 6790 = 9177",74,2387,6790,4,4,8,3,31,2,2,train,Find the sum of 2387 and 6790. 9177,Find the sum of 2387 and 6790. 
747,1771,1771,3771,instance_3_7_73,"['Find the sum of 35 and 65595.', 65630]",Find the sum of 35 and 65595.,0,65630,"Find the sum of 35 and 65595.

Answer: 659505

Explanation:

35 + 65595 = 66030

So, the sum of 35 and 65595 is 66030.",-1,35,65595,2,5,7,3,73,2,1,train,Find the sum of 35 and 65595. 65630,Find the sum of 35 and 65595. 
748,1028,1028,3028,instance_3_10_34,"['Find the sum of 3 and 231261155.', 231261158]",Find the sum of 3 and 231261155.,1,231261158,"Find the sum of 3 and 231261155.

Answer: 231261155 + 3 = 231261158

Explanation:

First, add 3 and 231261155:

231261155",58,3,231261155,1,9,10,3,34,3,2,train,Find the sum of 3 and 231261155. 231261158,Find the sum of 3 and 231261155. 
749,1108,1108,3108,instance_3_11_16,"['Find the sum of 21382 and 129167.', 150549]",Find the sum of 21382 and 129167.,0,150549,"Find the sum of 21382 and 129167.

Answer: 150509

Explanation:

21382 + 129167 = 150509",-1,21382,129167,5,6,11,3,16,4,3,train,Find the sum of 21382 and 129167. 150549,Find the sum of 21382 and 129167. 
750,1626,1626,3626,instance_3_6_32,"['Find the sum of 82007 and 7.', 82014]",Find the sum of 82007 and 7.,1,82014,"Find the sum of 82007 and 7.

Answer: 82007 + 7 = 82014.",50,82007,7,5,1,6,3,32,1,1,train,Find the sum of 82007 and 7. 82014,Find the sum of 82007 and 7. 
751,1559,1559,3559,instance_3_5_62,"['Find the sum of 61 and 495.', 556]",Find the sum of 61 and 495.,1,556,"Find the sum of 61 and 495.

Answer: 61 + 495 = 556.",48,61,495,2,3,5,3,62,1,1,train,Find the sum of 61 and 495. 556,Find the sum of 61 and 495. 
752,1095,1095,3095,instance_3_10_95,"['Find the sum of 25 and 45539447.', 45539472]",Find the sum of 25 and 45539447.,0,45539472,"Find the sum of 25 and 45539447.

Answer: 45781992

Explanation:

25 + 45539447 = 45781992",-1,25,45539447,2,8,10,3,95,3,2,train,Find the sum of 25 and 45539447. 45539472,Find the sum of 25 and 45539447. 
753,1852,1852,3852,instance_3_8_56,"['Find the sum of 2 and 3091931.', 3091933]",Find the sum of 2 and 3091931.,0,3091933,"Find the sum of 2 and 3091931.

Answer: 3092131

Explanation:

2 + 3091931 = 3092131

Note: When you add two numbers, you simply add their corresponding digits. In this case, the sum of ",-1,2,3091931,1,7,8,3,56,2,2,train,Find the sum of 2 and 3091931. 3091933,Find the sum of 2 and 3091931. 
754,1851,1851,3851,instance_3_8_55,"['Find the sum of 7601 and 4547.', 12148]",Find the sum of 7601 and 4547.,1,12148,"Find the sum of 7601 and 4547.

Answer: 12148

Explanation:

7601 + 4547 = 12148",40,7601,4547,4,4,8,3,55,2,2,train,Find the sum of 7601 and 4547. 12148,Find the sum of 7601 and 4547. 
755,1631,1631,3631,instance_3_6_37,"['Find the sum of 98691 and 5.', 98696]",Find the sum of 98691 and 5.,0,98696,"Find the sum of 98691 and 5.

Answer: 98706

Explanation:

98691 + 5 = 98706",-1,98691,5,5,1,6,3,37,1,1,train,Find the sum of 98691 and 5. 98696,Find the sum of 98691 and 5. 
756,1468,1468,3468,instance_3_14_70,"['Find the sum of 2216680828 and 4156.', 2216684984]",Find the sum of 2216680828 and 4156.,0,2216684984,"Find the sum of 2216680828 and 4156.

Answer: 225824680828

Explanation:

To find the sum of 2216680828 and 4156, we can simply add the two numbers together.

22166",-1,2216680828,4156,10,4,14,3,70,5,3,train,Find the sum of 2216680828 and 4156. 2216684984,Find the sum of 2216680828 and 4156. 
757,1271,1271,3271,instance_3_12_73,"['Find the sum of 62 and 5663864090.', 5663864152]",Find the sum of 62 and 5663864090.,0,5663864152,"Find the sum of 62 and 5663864090.

Answer:

62 + 5663864090 = 5664428690

Explanation:

To find the sum of two numbers, you can simply add them together. In this case, we are adding 6",-1,62,5663864090,2,10,12,3,73,4,3,train,Find the sum of 62 and 5663864090. 5663864152,Find the sum of 62 and 5663864090. 
758,1092,1092,3092,instance_3_10_92,"['Find the sum of 605668997 and 4.', 605669001]",Find the sum of 605668997 and 4.,1,605669001,"Find the sum of 605668997 and 4.

Answer: 605669001

Explanation:

605668997 + 4 = 605669001

Note: The answer is a positive integer.",42,605668997,4,9,1,10,3,92,3,2,train,Find the sum of 605668997 and 4. 605669001,Find the sum of 605668997 and 4. 
759,1721,1721,3721,instance_3_7_28,"['Find the sum of 817 and 4901.', 5718]",Find the sum of 817 and 4901.,1,5718,"Find the sum of 817 and 4901.

Answer: 5718

Explanation:

817 + 4901 = 5718",39,817,4901,3,4,7,3,28,2,1,train,Find the sum of 817 and 4901. 5718,Find the sum of 817 and 4901. 
760,1568,1568,3568,instance_3_5_70,"['Find the sum of 6887 and 6.', 6893]",Find the sum of 6887 and 6.,0,6893,"Find the sum of 6887 and 6.

Answer: 6903

Explanation:

6887 + 6 = 6903",-1,6887,6,4,1,5,3,70,1,1,train,Find the sum of 6887 and 6. 6893,Find the sum of 6887 and 6. 
761,1709,1709,3709,instance_3_7_17,"['Find the sum of 63859 and 53.', 63912]",Find the sum of 63859 and 53.,0,63912,"Find the sum of 63859 and 53.

Answer: 64392

Explanation:

63859 + 53 = 64392",-1,63859,53,5,2,7,3,17,2,1,train,Find the sum of 63859 and 53. 63912,Find the sum of 63859 and 53. 
762,1373,1373,3373,instance_3_13_75,"['Find the sum of 209048 and 7632950.', 7841998]",Find the sum of 209048 and 7632950.,0,7841998,"Find the sum of 209048 and 7632950.

Answer:
The sum of 209048 and 7632950 is 9723248.",-1,209048,7632950,6,7,13,3,75,5,3,train,Find the sum of 209048 and 7632950. 7841998,Find the sum of 209048 and 7632950. 
763,1278,1278,3278,instance_3_12_8,"['Find the sum of 295503 and 398172.', 693675]",Find the sum of 295503 and 398172.,1,693675,"Find the sum of 295503 and 398172.

Answer: 693675

Explanation:

To find the sum of two numbers, you can simply add them together. In this case, the two numbers are 295503 and 398172.

2955",44,295503,398172,6,6,12,3,8,4,3,train,Find the sum of 295503 and 398172. 693675,Find the sum of 295503 and 398172. 
764,1829,1829,3829,instance_3_8_35,"['Find the sum of 5754168 and 4.', 5754172]",Find the sum of 5754168 and 4.,1,5754172,"Find the sum of 5754168 and 4.

Answer: 5754169

Explanation:

5754168 + 4 = 5754172",77,5754168,4,7,1,8,3,35,2,2,train,Find the sum of 5754168 and 4. 5754172,Find the sum of 5754168 and 4. 
765,1416,1416,3416,instance_3_14_23,"['Find the sum of 896 and 33262284823.', 33262285719]",Find the sum of 896 and 33262284823.,0,33262285719,"Find the sum of 896 and 33262284823.

Answer: 341644060

Explanation:

896 + 33262284823 = 341644060

Note: The number 33262284",-1,896,33262284823,3,11,14,3,23,5,3,train,Find the sum of 896 and 33262284823. 33262285719,Find the sum of 896 and 33262284823. 
766,1023,1023,3023,instance_3_10_3,"['Find the sum of 373577408 and 2.', 373577410]",Find the sum of 373577408 and 2.,0,373577410,"Find the sum of 373577408 and 2.

Answer: 373577409

Explanation:

The sum of 373577408 and 2 is 373577409.",-1,373577408,2,9,1,10,3,3,3,2,train,Find the sum of 373577408 and 2. 373577410,Find the sum of 373577408 and 2. 
767,1402,1402,3402,instance_3_14_100,"['Find the sum of 65346 and 675645705.', 675711051]",Find the sum of 65346 and 675645705.,0,675711051,"Find the sum of 65346 and 675645705.

Answer:
The sum of 65346 and 675645705 is 732909171.",-1,65346,675645705,5,9,14,3,100,5,3,train,Find the sum of 65346 and 675645705. 675711051,Find the sum of 65346 and 675645705. 
768,1915,1915,3915,instance_3_9_22,"['Find the sum of 9649 and 68432.', 78081]",Find the sum of 9649 and 68432.,0,78081,"Find the sum of 9649 and 68432.

Answer: 77881

Explanation:

9649 + 68432 = 77881",-1,9649,68432,4,5,9,3,22,3,2,train,Find the sum of 9649 and 68432. 78081,Find the sum of 9649 and 68432. 
769,1018,1018,3018,instance_3_10_25,"['Find the sum of 78795 and 18443.', 97238]",Find the sum of 78795 and 18443.,1,97238,"Find the sum of 78795 and 18443.

Answer: 97238

Explanation:

78795 + 18443 = 97238",42,78795,18443,5,5,10,3,25,3,2,train,Find the sum of 78795 and 18443. 97238,Find the sum of 78795 and 18443. 
770,1111,1111,3111,instance_3_11_19,"['Find the sum of 637 and 59407584.', 59408221]",Find the sum of 637 and 59407584.,0,59408221,"Find the sum of 637 and 59407584.

Answer: 59407584 + 637 = 59470961

Explanation:

637 + 59407584 = 59470961

Therefore,",-1,637,59407584,3,8,11,3,19,4,3,train,Find the sum of 637 and 59407584. 59408221,Find the sum of 637 and 59407584. 
771,1617,1617,3617,instance_3_6_24,"['Find the sum of 91 and 9247.', 9338]",Find the sum of 91 and 9247.,0,9338,"Find the sum of 91 and 9247.

Answer: 9358

Explanation:

91 + 9247 = 9958",-1,91,9247,2,4,6,3,24,1,1,train,Find the sum of 91 and 9247. 9338,Find the sum of 91 and 9247. 
772,1418,1418,3418,instance_3_14_25,"['Find the sum of 947578 and 50990192.', 51937770]",Find the sum of 947578 and 50990192.,0,51937770,"Find the sum of 947578 and 50990192.

Answer:
The sum of 947578 and 50990192 is 59467970.",-1,947578,50990192,6,8,14,3,25,5,3,train,Find the sum of 947578 and 50990192. 51937770,Find the sum of 947578 and 50990192. 
773,1381,1381,3381,instance_3_13_82,"['Find the sum of 395611 and 7615789.', 8011400]",Find the sum of 395611 and 7615789.,0,8011400,"Find the sum of 395611 and 7615789.

Answer:
The sum of 395611 and 7615789 is 8067900.",-1,395611,7615789,6,7,13,3,82,5,3,train,Find the sum of 395611 and 7615789. 8011400,Find the sum of 395611 and 7615789. 
774,1552,1552,3552,instance_3_5_56,"['Find the sum of 4 and 6022.', 6026]",Find the sum of 4 and 6022.,1,6026,"Find the sum of 4 and 6022.

Answer: 4 + 6022 = 6026.",48,4,6022,1,4,5,3,56,1,1,train,Find the sum of 4 and 6022. 6026,Find the sum of 4 and 6022. 
775,1976,1976,3976,instance_3_9_78,"['Find the sum of 78 and 1563054.', 1563132]",Find the sum of 78 and 1563054.,1,1563132,"Find the sum of 78 and 1563054.

Answer: 1563062

Explanation:

78 + 1563054 = 1563054 + 78 = 1563132",94,78,1563054,2,7,9,3,78,3,2,train,Find the sum of 78 and 1563054. 1563132,Find the sum of 78 and 1563054. 
776,1776,1776,3776,instance_3_7_78,"['Find the sum of 31140 and 80.', 31220]",Find the sum of 31140 and 80.,1,31220,"Find the sum of 31140 and 80.

Answer: 31140 + 80 = 31220.",52,31140,80,5,2,7,3,78,2,1,train,Find the sum of 31140 and 80. 31220,Find the sum of 31140 and 80. 
777,1779,1779,3779,instance_3_7_80,"['Find the sum of 229 and 5630.', 5859]",Find the sum of 229 and 5630.,1,5859,"Find the sum of 229 and 5630.

Answer: 5859

Explanation:

229 + 5630 = 5859",39,229,5630,3,4,7,3,80,2,1,train,Find the sum of 229 and 5630. 5859,Find the sum of 229 and 5630. 
778,1290,1290,3290,instance_3_12_90,"['Find the sum of 14825 and 5474453.', 5489278]",Find the sum of 14825 and 5474453.,0,5489278,"Find the sum of 14825 and 5474453.

Answer: 56200000

Explanation:

14825 + 5474453 = 56229278",-1,14825,5474453,5,7,12,3,90,4,3,train,Find the sum of 14825 and 5474453. 5489278,Find the sum of 14825 and 5474453. 
779,1870,1870,3870,instance_3_8_72,"['Find the sum of 611682 and 36.', 611718]",Find the sum of 611682 and 36.,1,611718,"Find the sum of 611682 and 36.

Answer: 611718

Explanation:

611682 + 36 = 611718",40,611682,36,6,2,8,3,72,2,2,train,Find the sum of 611682 and 36. 611718,Find the sum of 611682 and 36. 
780,1081,1081,3081,instance_3_10_82,"['Find the sum of 725 and 1910999.', 1911724]",Find the sum of 725 and 1910999.,0,1911724,"Find the sum of 725 and 1910999.

Answer:
The sum of 725 and 1910999 is 2636024.",-1,725,1910999,3,7,10,3,82,3,2,train,Find the sum of 725 and 1910999. 1911724,Find the sum of 725 and 1910999. 
781,1878,1878,3878,instance_3_8_8,"['Find the sum of 67 and 188600.', 188667]",Find the sum of 67 and 188600.,0,188667,"Find the sum of 67 and 188600.

Answer:
The sum of 67 and 188600 is 195377.",-1,67,188600,2,6,8,3,8,2,2,train,Find the sum of 67 and 188600. 188667,Find the sum of 67 and 188600. 
782,1176,1176,3176,instance_3_11_78,"['Find the sum of 2 and 8783518739.', 8783518741]",Find the sum of 2 and 8783518739.,0,8783518741,"Find the sum of 2 and 8783518739.

Answer: 2 + 8783518739 = 8783520001

Explanation:

When you add 2 and 8783518739, you get 87835",-1,2,8783518739,1,10,11,3,78,4,3,train,Find the sum of 2 and 8783518739. 8783518741,Find the sum of 2 and 8783518739. 
783,1705,1705,3705,instance_3_7_13,"['Find the sum of 69732 and 31.', 69763]",Find the sum of 69732 and 31.,0,69763,"Find the sum of 69732 and 31.

Answer: 70043

Explanation:

69732 + 31 = 70043",-1,69732,31,5,2,7,3,13,2,1,train,Find the sum of 69732 and 31. 69763,Find the sum of 69732 and 31. 
784,1979,1979,3979,instance_3_9_80,"['Find the sum of 13941533 and 6.', 13941539]",Find the sum of 13941533 and 6.,1,13941539,"Find the sum of 13941533 and 6.

Answer: 13941533 + 6 = 13941539.",56,13941533,6,8,1,9,3,80,3,2,train,Find the sum of 13941533 and 6. 13941539,Find the sum of 13941533 and 6. 
785,1266,1266,3266,instance_3_12_69,"['Find the sum of 268933 and 348526.', 617459]",Find the sum of 268933 and 348526.,1,617459,"Find the sum of 268933 and 348526.

Answer: 617459

Explanation:

268933 + 348526 = 617459",44,268933,348526,6,6,12,3,69,4,3,train,Find the sum of 268933 and 348526. 617459,Find the sum of 268933 and 348526. 
786,1858,1858,3858,instance_3_8_61,"['Find the sum of 935565 and 89.', 935654]",Find the sum of 935565 and 89.,0,935654,"Find the sum of 935565 and 89.

Answer: 936464

Explanation:

935565 + 89 = 936464",-1,935565,89,6,2,8,3,61,2,2,train,Find the sum of 935565 and 89. 935654,Find the sum of 935565 and 89. 
787,1993,1993,3993,instance_3_9_93,"['Find the sum of 10013369 and 7.', 10013376]",Find the sum of 10013369 and 7.,0,10013376,"Find the sum of 10013369 and 7.

Answer: 10013446

Explanation:

10013369 + 7 = 10013446",-1,10013369,7,8,1,9,3,93,3,2,train,Find the sum of 10013369 and 7. 10013376,Find the sum of 10013369 and 7. 
788,1096,1096,3096,instance_3_10_96,"['Find the sum of 3 and 599836216.', 599836219]",Find the sum of 3 and 599836216.,1,599836219,"Find the sum of 3 and 599836216.

Answer: 3 + 599836216 = 599836219

Explanation:

3 + 0 = 3
0 + 599836216 = 599836",58,3,599836216,1,9,10,3,96,3,2,train,Find the sum of 3 and 599836216. 599836219,Find the sum of 3 and 599836216. 
789,1891,1891,3891,instance_3_8_91,"['Find the sum of 2145802 and 9.', 2145811]",Find the sum of 2145802 and 9.,1,2145811,"Find the sum of 2145802 and 9.

Answer: 2145802 + 9 = 2145811.",54,2145802,9,7,1,8,3,91,2,2,train,Find the sum of 2145802 and 9. 2145811,Find the sum of 2145802 and 9. 
790,1706,1706,3706,instance_3_7_14,"['Find the sum of 87 and 72867.', 72954]",Find the sum of 87 and 72867.,0,72954,"Find the sum of 87 and 72867.

Answer: 73743

Explanation:

87 + 72867 = 73743",-1,87,72867,2,5,7,3,14,2,1,train,Find the sum of 87 and 72867. 72954,Find the sum of 87 and 72867. 
791,1385,1385,3385,instance_3_13_86,"['Find the sum of 9221741200 and 583.', 9221741783]",Find the sum of 9221741200 and 583.,1,9221741783,"Find the sum of 9221741200 and 583.

Answer: 9221741200 + 583 = 9221741783.",64,9221741200,583,10,3,13,3,86,5,3,train,Find the sum of 9221741200 and 583. 9221741783,Find the sum of 9221741200 and 583. 
792,1235,1235,3235,instance_3_12_40,"['Find the sum of 7022297161 and 69.', 7022297230]",Find the sum of 7022297161 and 69.,0,7022297230,"Find the sum of 7022297161 and 69.

Answer: 7022297161 + 69 = 70223039550.",-1,7022297161,69,10,2,12,3,40,4,3,train,Find the sum of 7022297161 and 69. 7022297230,Find the sum of 7022297161 and 69. 
